,low,medium,high,z
8612,1.1015416369557052,0.0,0.0,17.486999999989475
8613,1.1021444157479066,0.0,0.0,17.485999999989474
8614,1.1027475430692295,0.0,0.0,17.484999999989473
8615,1.1033510191401887,0.0,0.0,17.48399999998947
8616,1.1039548441814522,0.0,0.0,17.48299999998947
8617,1.1045590184138394,0.0,0.0,17.48199999998947
8618,1.105163542058323,0.0,0.0,17.480999999989468
8619,1.105768415336028,0.0,0.0,17.479999999989467
8620,1.1063736384682321,0.0,0.0,17.478999999989465
8621,1.1069792116763664,0.0,0.0,17.477999999989464
8622,1.1075851351820143,0.0,0.0,17.476999999989463
8623,1.1081914092069125,0.0,0.0,17.47599999998946
8624,1.1087980339729508,0.0,0.0,17.47499999998946
8625,1.1094050097021733,0.0,0.0,17.47399999998946
8626,1.1100123366167758,0.0,0.0,17.472999999989458
8627,1.110620014939109,0.0,0.0,17.471999999989457
8628,1.111228044891677,0.0,0.0,17.470999999989456
8629,1.111836426697137,0.0,0.0,17.469999999989454
8630,1.112445160578301,0.0,0.0,17.468999999989453
8631,1.1130542467581348,0.0,0.0,17.467999999989452
8632,1.1136636854597581,0.0,0.0,17.46699999998945
8633,1.1142734769064444,0.0,0.0,17.46599999998945
8634,1.1148836213216227,0.0,0.0,17.46499999998945
8635,1.1154941189288756,0.0,0.0,17.463999999989447
8636,1.1161049699519405,0.0,0.0,17.462999999989446
8637,1.1167161746147096,0.0,0.0,17.461999999989445
8638,1.1173277331412297,0.0,0.0,17.460999999989443
8639,1.1179396457557027,0.0,0.0,17.459999999989442
8640,1.1185519126824859,0.0,0.0,17.45899999998944
8641,1.1191645341460912,0.0,0.0,17.45799999998944
8642,1.1197775103711858,0.0,0.0,17.45699999998944
8643,1.120390841582593,0.0,0.0,17.455999999989437
8644,1.1210045280052905,0.0,0.0,17.454999999989436
8645,1.1216185698644126,0.0,0.0,17.453999999989435
8646,1.1222329673852494,0.0,0.0,17.452999999989434
8647,1.1228477207932457,0.0,0.0,17.451999999989432
8648,1.123462830314003,0.0,0.0,17.45099999998943
8649,1.12407829617328,0.0,0.0,17.44999999998943
8650,1.1246941185969899,0.0,0.0,17.44899999998943
8651,1.1253102978112028,0.0,0.0,17.447999999989428
8652,1.1259268340421458,0.0,0.0,17.446999999989426
8653,1.1265437275162018,0.0,0.0,17.445999999989425
8654,1.1271609784599108,0.0,0.0,17.444999999989424
8655,1.12777858709997,0.0,0.0,17.443999999989423
8656,1.1283965536632319,0.0,0.0,17.44299999998942
8657,1.1290148783767082,0.0,0.0,17.44199999998942
8658,1.1296335614675668,0.0,0.0,17.44099999998942
8659,1.1302526031631321,0.0,0.0,17.439999999989418
8660,1.1308720036908875,0.0,0.0,17.438999999989417
8661,1.1314917632784725,0.0,0.0,17.437999999989415
8662,1.1321118821536846,0.0,0.0,17.436999999989414
8663,1.1327323605444797,0.0,0.0,17.435999999989413
8664,1.1333531986789707,0.0,0.0,17.43499999998941
8665,1.1339743967854292,0.0,0.0,17.43399999998941
8666,1.1345959550922842,0.0,0.0,17.43299999998941
8667,1.1352178738281238,0.0,0.0,17.431999999989408
8668,1.1358401532216935,0.0,0.0,17.430999999989407
8669,1.1364627935018978,0.0,0.0,17.429999999989406
8670,1.1370857948977995,0.0,0.0,17.428999999989404
8671,1.1377091576386211,0.0,0.0,17.427999999989403
8672,1.138332881953742,0.0,0.0,17.426999999989402
8673,1.138956968072702,0.0,0.0,17.4259999999894
8674,1.1395814162252,0.0,0.0,17.4249999999894
8675,1.140206226641093,0.0,0.0,17.423999999989398
8676,1.1408313995503985,0.0,0.0,17.422999999989397
8677,1.1414569351832928,0.0,0.0,17.421999999989396
8678,1.1420828337701114,0.0,0.0,17.420999999989395
8679,1.14270909554135,0.0,0.0,17.419999999989393
8680,1.1433357207276642,0.0,0.0,17.418999999989392
8681,1.1439627095598688,0.0,0.0,17.41799999998939
8682,1.1445900622689393,0.0,0.0,17.41699999998939
8683,1.1452177790860112,0.0,0.0,17.41599999998939
8684,1.1458458602423798,0.0,0.0,17.414999999989387
8685,1.146474305969501,0.0,0.0,17.413999999989386
8686,1.1471031164989918,0.0,0.0,17.412999999989385
8687,1.1477322920626287,0.0,0.0,17.411999999989384
8688,1.14836183289235,0.0,0.0,17.410999999989382
8689,1.148991739220254,0.0,0.0,17.40999999998938
8690,1.1496220112786004,0.0,0.0,17.40899999998938
8691,1.1502526492998102,0.0,0.0,17.40799999998938
8692,1.1508836535164657,0.0,0.0,17.406999999989377
8693,1.1515150241613092,0.0,0.0,17.405999999989376
8694,1.1521467614672463,0.0,0.0,17.404999999989375
8695,1.152778865667343,0.0,0.0,17.403999999989374
8696,1.153411336994828,0.0,0.0,17.402999999989373
8697,1.1540441756830901,0.0,0.0,17.40199999998937
8698,1.1546773819656821,0.0,0.0,17.40099999998937
8699,1.1553109560763173,0.0,0.0,17.39999999998937
8700,1.1559448982488718,0.0,0.0,17.398999999989368
8701,1.1565792087173847,0.0,0.0,17.397999999989366
8702,1.1572138877160563,0.0,0.0,17.396999999989365
8703,1.1578489354792498,0.0,0.0,17.395999999989364
8704,1.1584843522414916,0.0,0.0,17.394999999989363
8705,1.1591201382374705,0.0,0.0,17.39399999998936
8706,1.1597562937020385,0.0,0.0,17.39299999998936
8707,1.1603928188702102,0.0,0.0,17.39199999998936
8708,1.1610297139771635,0.0,0.0,17.390999999989358
8709,1.1616669792582401,0.0,0.0,17.389999999989357
8710,1.1623046149489444,0.0,0.0,17.388999999989355
8711,1.162942621284945,0.0,0.0,17.387999999989354
8712,1.1635809985020735,0.0,0.0,17.386999999989353
8713,1.1642197468363256,0.0,0.0,17.38599999998935
8714,1.1648588665238608,0.0,0.0,17.38499999998935
8715,1.165498357801003,0.0,0.0,17.38399999998935
8716,1.16613822090424,0.0,0.0,17.382999999989348
8717,1.1667784560702237,0.0,0.0,17.381999999989347
8718,1.1674190635357706,0.0,0.0,17.380999999989346
8719,1.1680600435378619,0.0,0.0,17.379999999989344
8720,1.168701396313643,0.0,0.0,17.378999999989343
8721,1.1693431221004242,0.0,0.0,17.377999999989342
8722,1.1699852211356812,0.0,0.0,17.37699999998934
8723,1.1706276936570539,0.0,0.0,17.37599999998934
8724,1.1712705399023482,0.0,0.0,17.37499999998934
8725,1.1719137601095342,0.0,0.0,17.373999999989337
8726,1.1725573545167487,0.0,0.0,17.372999999989336
8727,1.173201323362293,0.0,0.0,17.371999999989335
8728,1.1738456668846347,0.0,0.0,17.370999999989333
8729,1.174490385322406,0.0,0.0,17.369999999989332
8730,1.1751354789144068,0.0,0.0,17.36899999998933
8731,1.1757809478996017,0.0,0.0,17.36799999998933
8732,1.1764267925171217,0.0,0.0,17.36699999998933
8733,1.177073013006264,0.0,0.0,17.365999999989327
8734,1.177719609606493,0.0,0.0,17.364999999989326
8735,1.1783665825574383,0.0,0.0,17.363999999989325
8736,1.1790139320988973,0.0,0.0,17.362999999989324
8737,1.1796616584708333,0.0,0.0,17.361999999989322
8738,1.180309761913377,0.0,0.0,17.36099999998932
8739,1.1809582426668264,0.0,0.0,17.35999999998932
8740,1.1816071009716458,0.0,0.0,17.35899999998932
8741,1.1822563370684667,0.0,0.0,17.357999999989318
8742,1.1829059511980895,0.0,0.0,17.356999999989316
8743,1.1835559436014806,0.0,0.0,17.355999999989315
8744,1.1842063145197748,0.0,0.0,17.354999999989314
8745,1.1848570641942744,0.0,0.0,17.353999999989313
8746,1.185508192866449,0.0,0.0,17.35299999998931
8747,1.186159700777938,0.0,0.0,17.35199999998931
8748,1.1868115881705472,0.0,0.0,17.35099999998931
8749,1.1874638552862513,0.0,0.0,17.349999999989308
8750,1.1881165023671936,0.0,0.0,17.348999999989307
8751,1.1887695296556857,0.0,0.0,17.347999999989305
8752,1.189422937394208,0.0,0.0,17.346999999989304
8753,1.1900767258254097,0.0,0.0,17.345999999989303
8754,1.1907308951921083,0.0,0.0,17.3449999999893
8755,1.1913854457372912,0.0,0.0,17.3439999999893
8756,1.192040377704115,0.0,0.0,17.3429999999893
8757,1.1926956913359046,0.0,0.0,17.341999999989298
8758,1.1933513868761554,0.0,0.0,17.340999999989297
8759,1.1940074645685321,0.0,0.0,17.339999999989296
8760,1.1946639246568684,0.0,0.0,17.338999999989294
8761,1.1953207673851687,0.0,0.0,17.337999999989293
8762,1.1959779929976069,0.0,0.0,17.336999999989292
8763,1.196635601738527,0.0,0.0,17.33599999998929
8764,1.1972935938524425,0.0,0.0,17.33499999998929
8765,1.197951969584039,0.0,0.0,17.333999999989288
8766,1.1986107291781716,0.0,0.0,17.332999999989287
8767,1.199269872879865,0.0,0.0,17.331999999989286
8768,1.1999294009343155,0.0,0.0,17.330999999989285
8769,1.2005893135868908,0.0,0.0,17.329999999989283
8770,1.2012496110831292,0.0,0.0,17.328999999989282
8771,1.201910293668739,0.0,0.0,17.32799999998928
8772,1.2025713615896014,0.0,0.0,17.32699999998928
8773,1.2032328150917677,0.0,0.0,17.32599999998928
8774,1.2038946544214613,0.0,0.0,17.324999999989277
8775,1.204556879825077,0.0,0.0,17.323999999989276
8776,1.2052194915491816,0.0,0.0,17.322999999989275
8777,1.2058824898405134,0.0,0.0,17.321999999989274
8778,1.206545874945983,0.0,0.0,17.320999999989272
8779,1.2072096471126732,0.0,0.0,17.31999999998927
8780,1.207873806587838,0.0,0.0,17.31899999998927
8781,1.2085383536189063,0.0,0.0,17.31799999998927
8782,1.209203288453476,0.0,0.0,17.316999999989267
8783,1.2098686113393209,0.0,0.0,17.315999999989266
8784,1.2105343225243856,0.0,0.0,17.314999999989265
8785,1.2112004222567885,0.0,0.0,17.313999999989264
8786,1.2118669107848208,0.0,0.0,17.312999999989263
8787,1.2125337883569465,0.0,0.0,17.31199999998926
8788,1.2132010552218038,0.0,0.0,17.31099999998926
8789,1.2138687116282034,0.0,0.0,17.30999999998926
8790,1.2145367578251303,0.0,0.0,17.308999999989258
8791,1.2152051940617425,0.0,0.0,17.307999999989256
8792,1.2158740205873724,0.0,0.0,17.306999999989255
8793,1.2165432376515264,0.0,0.0,17.305999999989254
8794,1.2172128455038842,0.0,0.0,17.304999999989253
8795,1.2178828443943006,0.0,0.0,17.30399999998925
8796,1.2185532345728045,0.0,0.0,17.30299999998925
8797,1.219224016289599,0.0,0.0,17.30199999998925
8798,1.2198951897950625,0.0,0.0,17.300999999989248
8799,1.2205667553397475,0.0,0.0,17.299999999989247
8800,1.2212387131743812,0.0,0.0,17.298999999989245
8801,1.2219110635498662,0.0,0.0,17.297999999989244
8802,1.2225838067172807,0.0,0.0,17.296999999989243
8803,1.2232569429278781,0.0,0.0,17.29599999998924
8804,1.2239304724330855,0.0,0.0,17.29499999998924
8805,1.2246043954845083,0.0,0.0,17.29399999998924
8806,1.225278712333925,0.0,0.0,17.292999999989238
8807,1.225953423233292,0.0,0.0,17.291999999989237
8808,1.22662852843474,0.0,0.0,17.290999999989236
8809,1.2273040281905774,0.0,0.0,17.289999999989234
8810,1.2279799227532868,0.0,0.0,17.288999999989233
8811,1.228656212375529,0.0,0.0,17.287999999989232
8812,1.2293328973101403,0.0,0.0,17.28699999998923
8813,1.2300099778101339,0.0,0.0,17.28599999998923
8814,1.2306874541286996,0.0,0.0,17.28499999998923
8815,1.2313653265192044,0.0,0.0,17.283999999989227
8816,1.2320435952351916,0.0,0.0,17.282999999989226
8817,1.232722260530383,0.0,0.0,17.281999999989225
8818,1.2334013226586757,0.0,0.0,17.280999999989223
8819,1.2340807818741464,0.0,0.0,17.279999999989222
8820,1.2347606384310474,0.0,0.0,17.27899999998922
8821,1.23544089258381,0.0,0.0,17.27799999998922
8822,1.2361215445870426,0.0,0.0,17.27699999998922
8823,1.2368025946955323,0.0,0.0,17.275999999989217
8824,1.2374840431642433,0.0,0.0,17.274999999989216
8825,1.2381658902483188,0.0,0.0,17.273999999989215
8826,1.23884813620308,0.0,0.0,17.272999999989214
8827,1.2395307812840268,0.0,0.0,17.271999999989212
8828,1.2402138257468376,0.0,0.0,17.27099999998921
8829,1.2408972698473695,0.0,0.0,17.26999999998921
8830,1.2415811138416586,0.0,0.0,17.26899999998921
8831,1.2422653579859197,0.0,0.0,17.267999999989208
8832,1.2429500025365479,0.0,0.0,17.266999999989206
8833,1.2436350477501157,0.0,0.0,17.265999999989205
8834,1.244320493883377,0.0,0.0,17.264999999989204
8835,1.2450063411932641,0.0,0.0,17.263999999989203
8836,1.2456925899368894,0.0,0.0,17.2629999999892
8837,1.2463792403715444,0.0,0.0,17.2619999999892
8838,1.2470662927547018,0.0,0.0,17.2609999999892
8839,1.247753747344014,0.0,0.0,17.259999999989198
8840,1.2484416043973132,0.0,0.0,17.258999999989197
8841,1.2491298641726127,0.0,0.0,17.257999999989195
8842,1.2498185269281057,0.0,0.0,17.256999999989194
8843,1.250507592922166,0.0,0.0,17.255999999989193
8844,1.251197062413349,0.0,0.0,17.25499999998919
8845,1.2518869356603903,0.0,0.0,17.25399999998919
8846,1.2525772129222073,0.0,0.0,17.25299999998919
8847,1.2532678944578974,0.0,0.0,17.251999999989188
8848,1.2539589805267404,0.0,0.0,17.250999999989187
8849,1.2546504713881976,0.0,0.0,17.249999999989186
8850,1.2553423673019113,0.0,0.0,17.248999999989184
8851,1.256034668527706,0.0,0.0,17.247999999989183
8852,1.256727375325588,0.0,0.0,17.246999999989182
8853,1.2574204879557456,0.0,0.0,17.24599999998918
8854,1.2581140066785494,0.0,0.0,17.24499999998918
8855,1.2588079317545522,0.0,0.0,17.243999999989178
8856,1.2595022634444892,0.0,0.0,17.242999999989177
8857,1.2601970020092788,0.0,0.0,17.241999999989176
8858,1.2608921477100208,0.0,0.0,17.240999999989175
8859,1.261587700807999,0.0,0.0,17.239999999989173
8860,1.26228366156468,0.0,0.0,17.238999999989172
8861,1.2629800302417138,0.0,0.0,17.23799999998917
8862,1.2636768071009326,0.0,0.0,17.23699999998917
8863,1.2643739924043533,0.0,0.0,17.23599999998917
8864,1.2650715864141757,0.0,0.0,17.234999999989167
8865,1.2657695893927836,0.0,0.0,17.233999999989166
8866,1.2664680016027443,0.0,0.0,17.232999999989165
8867,1.2671668233068096,0.0,0.0,17.231999999989164
8868,1.2678660547679148,0.0,0.0,17.230999999989162
8869,1.2685656962491796,0.0,0.0,17.22999999998916
8870,1.2692657480139082,0.0,0.0,17.22899999998916
8871,1.26996621032559,0.0,0.0,17.22799999998916
8872,1.2706670834478984,0.0,0.0,17.226999999989157
8873,1.271368367644691,0.0,0.0,17.225999999989156
8874,1.272070063180012,0.0,0.0,17.224999999989155
8875,1.2727721703180892,0.0,0.0,17.223999999989154
8876,1.2734746893233364,0.0,0.0,17.222999999989153
8877,1.2741776204603528,0.0,0.0,17.22199999998915
8878,1.2748809639939227,0.0,0.0,17.22099999998915
8879,1.2755847201890165,0.0,0.0,17.21999999998915
8880,1.2762888893107902,0.0,0.0,17.218999999989148
8881,1.2769934716245859,0.0,0.0,17.217999999989146
8882,1.2776984673959313,0.0,0.0,17.216999999989145
8883,1.2784038768905408,0.0,0.0,17.215999999989144
8884,1.2791097003743155,0.0,0.0,17.214999999989143
8885,1.2798159381133425,0.0,0.0,17.21399999998914
8886,1.2805225903738953,0.0,0.0,17.21299999998914
8887,1.2812296574224347,0.0,0.0,17.21199999998914
8888,1.2819371395256083,0.0,0.0,17.210999999989138
8889,1.282645036950251,0.0,0.0,17.209999999989137
8890,1.2833533499633847,0.0,0.0,17.208999999989135
8891,1.2840620788322181,0.0,0.0,17.207999999989134
8892,1.2847712238241487,0.0,0.0,17.206999999989133
8893,1.2854807852067607,0.0,0.0,17.20599999998913
8894,1.286190763247826,0.0,0.0,17.20499999998913
8895,1.2869011582153054,0.0,0.0,17.20399999998913
8896,1.2876119703773465,0.0,0.0,17.202999999989128
8897,1.2883232000022862,0.0,0.0,17.201999999989127
8898,1.2890348473586493,0.0,0.0,17.200999999989126
8899,1.2897469127151493,0.0,0.0,17.199999999989124
8900,1.2904593963406878,0.0,0.0,17.198999999989123
8901,1.2911722985043559,0.0,0.0,17.197999999989122
8902,1.2918856194754336,0.0,0.0,17.19699999998912
8903,1.2925993595233891,0.0,0.0,17.19599999998912
8904,1.293313518917881,0.0,0.0,17.19499999998912
8905,1.2940280979287564,0.0,0.0,17.193999999989117
8906,1.2947430968260525,0.0,0.0,17.192999999989116
8907,1.295458515879996,0.0,0.0,17.191999999989115
8908,1.2961743553610028,0.0,0.0,17.190999999989113
8909,1.29689061553968,0.0,0.0,17.189999999989112
8910,1.2976072966868233,0.0,0.0,17.18899999998911
8911,1.2983243990734201,0.0,0.0,17.18799999998911
8912,1.2990419229706474,0.0,0.0,17.18699999998911
8913,1.2997598686498724,0.0,0.0,17.185999999989107
8914,1.3004782363826533,0.0,0.0,17.184999999989106
8915,1.30119702644074,0.0,0.0,17.183999999989105
8916,1.301916239096072,0.0,0.0,17.182999999989104
8917,1.3026358746207802,0.0,0.0,17.181999999989102
8918,1.3033559332871876,0.0,0.0,17.1809999999891
8919,1.304076415367808,0.0,0.0,17.1799999999891
8920,1.3047973211353465,0.0,0.0,17.1789999999891
8921,1.3055186508627004,0.0,0.0,17.177999999989098
8922,1.3062404048229586,0.0,0.0,17.176999999989096
8923,1.3069625832894016,0.0,0.0,17.175999999989095
8924,1.3076851865355035,0.0,0.0,17.174999999989094
8925,1.308408214834928,0.0,0.0,17.173999999989093
8926,1.3091316684615342,0.0,0.0,17.17299999998909
8927,1.3098555476893716,0.0,0.0,17.17199999998909
8928,1.3105798527926837,0.0,0.0,17.17099999998909
8929,1.311304584045906,0.0,0.0,17.169999999989088
8930,1.3120297417236675,0.0,0.0,17.168999999989087
8931,1.3127553261007907,0.0,0.0,17.167999999989085
8932,1.3134813374522898,0.0,0.0,17.166999999989084
8933,1.314207776053375,0.0,0.0,17.165999999989083
8934,1.3149346421794479,0.0,0.0,17.16499999998908
8935,1.3156619361061046,0.0,0.0,17.16399999998908
8936,1.3163896581091354,0.0,0.0,17.16299999998908
8937,1.317117808464524,0.0,0.0,17.161999999989078
8938,1.3178463874484494,0.0,0.0,17.160999999989077
8939,1.3185753953372834,0.0,0.0,17.159999999989076
8940,1.3193048324075933,0.0,0.0,17.158999999989074
8941,1.3200346989361416,0.0,0.0,17.157999999989073
8942,1.3207649951998834,0.0,0.0,17.156999999989072
8943,1.3214957214759715,0.0,0.0,17.15599999998907
8944,1.3222268780417514,0.0,0.0,17.15499999998907
8945,1.3229584651747657,0.0,0.0,17.153999999989068
8946,1.3236904831527505,0.0,0.0,17.152999999989067
8947,1.3244229322536392,0.0,0.0,17.151999999989066
8948,1.3251558127555598,0.0,0.0,17.150999999989065
8949,1.3258891249368365,0.0,0.0,17.149999999989063
8950,1.3266228690759896,0.0,0.0,17.148999999989062
8951,1.3273570454517354,0.0,0.0,17.14799999998906
8952,1.3280916543429861,0.0,0.0,17.14699999998906
8953,1.3288266960288506,0.0,0.0,17.14599999998906
8954,1.3295621707886347,0.0,0.0,17.144999999989057
8955,1.3302980789018404,0.0,0.0,17.143999999989056
8956,1.331034420648167,0.0,0.0,17.142999999989055
8957,1.3317711963075103,0.0,0.0,17.141999999989054
8958,1.332508406159964,0.0,0.0,17.140999999989052
8959,1.3332460504858183,0.0,0.0,17.13999999998905
8960,1.3339841295655614,0.0,0.0,17.13899999998905
8961,1.3347226436798794,0.0,0.0,17.13799999998905
8962,1.3354615931096554,0.0,0.0,17.136999999989047
8963,1.336200978135971,0.0,0.0,17.135999999989046
8964,1.3369407990401054,0.0,0.0,17.134999999989045
8965,1.3376810561035368,0.0,0.0,17.133999999989044
8966,1.338421749607941,0.0,0.0,17.132999999989043
8967,1.3391628798351922,0.0,0.0,17.13199999998904
8968,1.3399044470673644,0.0,0.0,17.13099999998904
8969,1.3406464515867296,0.0,0.0,17.12999999998904
8970,1.3413888936757588,0.0,0.0,17.128999999989038
8971,1.3421317736171223,0.0,0.0,17.127999999989036
8972,1.3428750916936898,0.0,0.0,17.126999999989035
8973,1.34361884818853,0.0,0.0,17.125999999989034
8974,1.3443630433849116,0.0,0.0,17.124999999989033
8975,1.3451076775663036,0.0,0.0,17.12399999998903
8976,1.3458527510163731,0.0,0.0,17.12299999998903
8977,1.3465982640189889,0.0,0.0,17.12199999998903
8978,1.34734421685822,0.0,0.0,17.120999999989028
8979,1.3480906098183345,0.0,0.0,17.119999999989027
8980,1.3488374431838022,0.0,0.0,17.118999999989025
8981,1.349584717239293,0.0,0.0,17.117999999989024
8982,1.3503324322696777,0.0,0.0,17.116999999989023
8983,1.3510805885600286,0.0,0.0,17.11599999998902
8984,1.3518291863956178,0.0,0.0,17.11499999998902
8985,1.3525782260619201,0.0,0.0,17.11399999998902
8986,1.3533277078446113,0.0,0.0,17.112999999989018
8987,1.3540776320295682,0.0,0.0,17.111999999989017
8988,1.3548279989028704,0.0,0.0,17.110999999989016
8989,1.3555788087507978,0.0,0.0,17.109999999989014
8990,1.356330061859834,0.0,0.0,17.108999999989013
8991,1.3570817585166641,0.0,0.0,17.107999999989012
8992,1.3578338990081755,0.0,0.0,17.10699999998901
8993,1.3585864836214583,0.0,0.0,17.10599999998901
8994,1.3593395126438055,0.0,0.0,17.10499999998901
8995,1.3600929863627116,0.0,0.0,17.103999999989007
8996,1.3608469050658758,0.0,0.0,17.102999999989006
8997,1.3616012690411998,0.0,0.0,17.101999999989005
8998,1.3623560785767879,0.0,0.0,17.100999999989003
8999,1.3631113339609489,0.0,0.0,17.099999999989002
9000,1.3638670354821947,0.0,0.0,17.098999999989
9001,1.3646231834292408,0.0,0.0,17.097999999989
9002,1.3653797780910073,0.0,0.0,17.096999999989
9003,1.3661368197566173,0.0,0.0,17.095999999988997
9004,1.3668943087153986,0.0,0.0,17.094999999988996
9005,1.3676522452568842,0.0,0.0,17.093999999988995
9006,1.36841062967081,0.0,0.0,17.092999999988994
9007,1.3691694622471182,0.0,0.0,17.091999999988992
9008,1.369928743275955,0.0,0.0,17.09099999998899
9009,1.3706884730476714,0.0,0.0,17.08999999998899
9010,1.3714486518528242,0.0,0.0,17.08899999998899
9011,1.3722092799821755,0.0,0.0,17.087999999988988
9012,1.3729703577266918,0.0,0.0,17.086999999988986
9013,1.3737318853775469,0.0,0.0,17.085999999988985
9014,1.374493863226119,0.0,0.0,17.084999999988984
9015,1.3752562915639932,0.0,0.0,17.083999999988983
9016,1.3760191706829599,0.0,0.0,17.08299999998898
9017,1.376782500875016,0.0,0.0,17.08199999998898
9018,1.3775462824323657,0.0,0.0,17.08099999998898
9019,1.3783105156474187,0.0,0.0,17.079999999988978
9020,1.3790752008127918,0.0,0.0,17.078999999988977
9021,1.379840338221308,0.0,0.0,17.077999999988975
9022,1.3806059281659993,0.0,0.0,17.076999999988974
9023,1.3813719709401027,0.0,0.0,17.075999999988973
9024,1.382138466837064,0.0,0.0,17.07499999998897
9025,1.3829054161505359,0.0,0.0,17.07399999998897
9026,1.383672819174379,0.0,0.0,17.07299999998897
9027,1.384440676202662,0.0,0.0,17.071999999988968
9028,1.3852089875296607,0.0,0.0,17.070999999988967
9029,1.38597775344986,0.0,0.0,17.069999999988966
9030,1.3867469742579528,0.0,0.0,17.068999999988964
9031,1.3875166502488405,0.0,0.0,17.067999999988963
9032,1.3882867817176332,0.0,0.0,17.066999999988962
9033,1.38905736895965,0.0,0.0,17.06599999998896
9034,1.3898284122704179,0.0,0.0,17.06499999998896
9035,1.3905999119456744,0.0,0.0,17.063999999988958
9036,1.391371868281366,0.0,0.0,17.062999999988957
9037,1.3921442815736478,0.0,0.0,17.061999999988956
9038,1.3929171521188857,0.0,0.0,17.060999999988955
9039,1.3936904802136538,0.0,0.0,17.059999999988953
9040,1.3944642661547382,0.0,0.0,17.058999999988952
9041,1.3952385102391336,0.0,0.0,17.05799999998895
9042,1.396013212764045,0.0,0.0,17.05699999998895
9043,1.3967883740268883,0.0,0.0,17.05599999998895
9044,1.39756399432529,0.0,0.0,17.054999999988947
9045,1.3983400739570868,0.0,0.0,17.053999999988946
9046,1.3991166132203272,0.0,0.0,17.052999999988945
9047,1.3998936124132695,0.0,0.0,17.051999999988944
9048,1.4006710718343849,0.0,0.0,17.050999999988942
9049,1.401448991782354,0.0,0.0,17.04999999998894
9050,1.4022273725560706,0.0,0.0,17.04899999998894
9051,1.4030062144546394,0.0,0.0,17.04799999998894
9052,1.403785517777377,0.0,0.0,17.046999999988937
9053,1.4045652828238122,0.0,0.0,17.045999999988936
9054,1.4053455098936862,0.0,0.0,17.044999999988935
9055,1.4061261992869523,0.0,0.0,17.043999999988934
9056,1.4069073513037762,0.0,0.0,17.042999999988933
9057,1.4076889662445367,0.0,0.0,17.04199999998893
9058,1.4084710444098245,0.0,0.0,17.04099999998893
9059,1.4092535861004447,0.0,0.0,17.03999999998893
9060,1.4100365916174147,0.0,0.0,17.038999999988928
9061,1.410820061261965,0.0,0.0,17.037999999988926
9062,1.4116039953355406,0.0,0.0,17.036999999988925
9063,1.4123883941397992,0.0,0.0,17.035999999988924
9064,1.4131732579766128,0.0,0.0,17.034999999988923
9065,1.4139585871480675,0.0,0.0,17.03399999998892
9066,1.4147443819564627,0.0,0.0,17.03299999998892
9067,1.415530642704314,0.0,0.0,17.03199999998892
9068,1.4163173696943487,0.0,0.0,17.030999999988918
9069,1.4171045632295114,0.0,0.0,17.029999999988917
9070,1.4178922236129603,0.0,0.0,17.028999999988915
9071,1.4186803511480686,0.0,0.0,17.027999999988914
9072,1.4194689461384247,0.0,0.0,17.026999999988913
9073,1.4202580088878323,0.0,0.0,17.025999999988912
9074,1.4210475397003108,0.0,0.0,17.02499999998891
9075,1.4218375388800952,0.0,0.0,17.02399999998891
9076,1.422628006731636,0.0,0.0,17.022999999988908
9077,1.4234189435595996,0.0,0.0,17.021999999988907
9078,1.4242103496688696,0.0,0.0,17.020999999988906
9079,1.425002225364545,0.0,0.0,17.019999999988904
9080,1.4257945709519406,0.0,0.0,17.018999999988903
9081,1.4265873867365895,0.0,0.0,17.017999999988902
9082,1.4273806730242402,0.0,0.0,17.0169999999889
9083,1.4281744301208588,0.0,0.0,17.0159999999889
9084,1.4289686583326289,0.0,0.0,17.0149999999889
9085,1.4297633579659506,0.0,0.0,17.013999999988897
9086,1.430558529327442,0.0,0.0,17.012999999988896
9087,1.4313541727239383,0.0,0.0,17.011999999988895
9088,1.4321502884624933,0.0,0.0,17.010999999988893
9089,1.4329468768503786,0.0,0.0,17.009999999988892
9090,1.433743938195083,0.0,0.0,17.00899999998889
9091,1.4345414728043149,0.0,0.0,17.00799999998889
9092,1.4353394809860003,0.0,0.0,17.00699999998889
9093,1.4361379630482842,0.0,0.0,17.005999999988887
9094,1.4369369192995303,0.0,0.0,17.004999999988886
9095,1.4377363500483216,0.0,0.0,17.003999999988885
9096,1.4385362556034598,0.0,0.0,17.002999999988884
9097,1.4393366362739661,0.0,0.0,17.001999999988882
9098,1.4401374923690815,0.0,0.0,17.00099999998888
9099,1.4409388241982661,0.0,0.0,16.99999999998888
9100,1.4417406320711996,0.0,0.0,16.99899999998888
9101,1.4425429162977834,0.0,0.0,16.997999999988878
9102,1.443345677188137,0.0,0.0,16.996999999988876
9103,1.4441489150526008,0.0,0.0,16.995999999988875
9104,1.4449526302017368,0.0,0.0,16.994999999988874
9105,1.4457568229463265,0.0,0.0,16.993999999988873
9106,1.4465614935973727,0.0,0.0,16.99299999998887
9107,1.447366642466099,0.0,0.0,16.99199999998887
9108,1.4481722698639503,0.0,0.0,16.99099999998887
9109,1.4489783761025927,0.0,0.0,16.989999999988868
9110,1.4497849614939144,0.0,0.0,16.988999999988867
9111,1.4505920263500247,0.0,0.0,16.987999999988865
9112,1.4513995709832552,0.0,0.0,16.986999999988864
9113,1.4522075957061589,0.0,0.0,16.985999999988863
9114,1.4530161008315112,0.0,0.0,16.98499999998886
